eye_angle,eye_lashes,eye_lid,chin_length,eyebrow_weight,eyebrow_shape,eyebrow_thickness,face_shape,facial_hair,hair,eye_color,face_color,hair_color,glasses,glasses_color,eye_slant,eyebrow_width,eye_eyebrow_distance,filename
1,0,1,2,0,6,0,3,14,50,0,10,0,11,0,0,1,2,cs10044711661362581498.csv
2,1,1,0,0,2,0,2,14,101,1,8,1,11,4,1,2,2,cs10706177289944615806.csv
1,0,1,1,0,5,1,4,14,39,0,9,8,11,6,2,0,0,cs10516752528546220141.csv
2,0,1,0,0,6,0,3,14,95,3,4,0,11,0,0,0,1,cs10414439962325184224.csv
0,1,0,1,0,10,0,6,14,22,3,7,1,11,0,0,2,2,cs10039960768569580400.csv
1,1,1,2,1,4,2,4,7,66,4,3,3,11,5,0,1,2,cs10624400090879323821.csv
2,1,1,1,1,3,2,6,14,68,3,6,7,11,2,2,2,2,cs10445810569353996556.csv
0,0,0,0,0,3,0,5,14,71,4,2,8,11,0,1,0,0,cs11396142901992333226.csv
2,1,0,1,1,8,0,0,14,75,2,1,8,11,6,1,0,2,cs10028653251683449416.csv
0,1,1,1,1,3,1,4,14,73,3,6,7,11,3,2,0,0,cs11260749356181439774.csv
0,0,0,1,1,8,2,6,14,41,3,6,4,11,2,1,1,1,cs10680574339957708138.csv
2,0,1,0,1,1,3,6,7,32,2,3,0,11,6,2,2,2,cs10834102133274981203.csv
1,1,1,1,0,2,0,2,14,9,2,5,8,11,5,0,1,1,cs10051728074597051923.csv
2,1,0,1,1,8,3,5,14,70,3,0,5,11,0,1,0,1,cs10433387840673184661.csv
1,0,0,0,0,8,2,2,14,92,0,2,8,11,6,2,0,2,cs11242327403843434871.csv
2,1,0,0,1,11,1,5,14,78,1,6,9,11,5,0,0,0,cs10968222617288010665.csv
0,1,1,2,1,12,2,4,7,39,2,10,8,11,6,1,1,1,cs10291671091828965274.csv
1,0,0,2,0,7,3,2,14,89,3,7,9,11,5,2,1,0,cs11238131857443118537.csv
0,0,1,0,1,2,3,3,14,38,3,7,6,11,0,1,1,0,cs10808582117780331907.csv
2,0,0,0,1,10,0,5,14,42,3,7,4,11,0,0,2,2,cs10756219695542318383.csv
1,1,1,0,1,10,3,3,7,96,1,4,2,11,5,2,0,2,cs11208306022613124270.csv
2,1,0,1,0,10,0,1,14,30,1,2,2,11,5,0,0,2,cs10074392666266219820.csv
0,1,0,1,0,4,2,5,14,95,3,1,9,11,1,1,0,1,cs10367329215365574963.csv
0,1,1,2,1,1,0,0,14,84,1,1,3,11,3,1,2,0,cs11269121926544964226.csv
0,1,1,2,1,12,3,3,7,92,0,10,2,1,5,0,2,0,cs10938504733402881225.csv
0,1,1,1,1,11,1,4,14,70,1,8,7,11,0,2,1,2,cs10969394726369647536.csv
0,0,0,0,0,13,3,2,14,49,4,5,1,11,6,2,1,0,cs1085635506802144513.csv
2,0,0,0,0,9,0,4,14,78,4,8,7,11,3,2,0,0,cs10687168452540154803.csv
1,0,1,0,1,9,0,5,6,78,1,3,2,11,6,0,0,0,cs10315337277788570602.csv
2,1,1,1,1,5,1,4,6,6,2,10,9,11,2,2,0,2,cs11379656243178858986.csv
2,0,1,1,1,3,1,5,6,91,0,5,7,11,6,1,2,2,cs10860005732115950428.csv
2,1,1,2,1,0,3,0,14,35,4,0,0,11,1,1,1,1,cs11136860193173317772.csv
2,1,1,1,1,13,2,6,6,22,3,0,4,11,5,1,2,0,cs10455997274642923351.csv
0,0,0,1,0,13,3,5,14,105,1,3,9,1,4,0,2,2,cs11177694188813087954.csv
0,1,1,2,0,9,1,2,14,40,4,2,3,11,5,2,2,2,cs11004499036658361971.csv
1,0,1,0,1,12,2,3,14,20,3,4,3,11,6,1,2,2,cs10708071398114417937.csv
2,1,1,2,0,8,1,5,6,94,1,4,4,11,5,2,2,2,cs10646794040443372559.csv
1,0,0,1,0,1,1,0,14,101,4,4,5,11,4,1,2,2,cs10351435009304287777.csv
2,0,1,1,1,8,1,4,14,33,4,1,1,11,4,1,0,0,cs10812994499431425475.csv
1,0,1,1,0,11,2,1,14,87,3,4,2,11,2,1,2,0,cs10596288790801457964.csv
2,0,0,1,1,11,1,3,14,26,3,10,5,11,5,0,2,2,cs11045797510864351682.csv
1,1,1,0,0,13,0,2,14,34,2,2,1,11,0,2,1,1,cs10702542176800558488.csv
0,1,0,1,1,12,3,5,6,65,2,0,6,11,1,2,0,0,cs10334063885204578312.csv
0,1,1,2,0,1,1,1,14,39,4,9,9,1,1,2,2,1,cs10515488766957482142.csv
2,0,0,1,1,8,1,0,14,83,0,2,1,11,3,2,2,0,cs11035891272796636328.csv
0,0,0,1,1,10,3,4,14,83,4,0,0,11,2,1,2,1,cs10860203064493087675.csv
2,1,0,1,1,0,2,3,7,78,4,1,5,11,5,0,2,2,cs10693717074081820828.csv
2,1,1,1,1,13,0,5,14,3,2,0,3,11,2,1,0,0,cs10649983885337254511.csv
2,1,1,1,1,13,2,1,14,82,4,3,2,11,6,1,2,2,cs113835201862675849.csv
2,0,1,0,1,6,3,0,14,46,3,9,0,11,0,2,1,0,cs10821733765063878204.csv
1,1,1,0,1,11,1,1,14,69,0,8,9,11,2,1,2,2,cs11332547003378401436.csv
1,0,0,2,1,3,3,5,1,41,0,5,4,11,0,0,0,2,cs10968213627438893689.csv
0,0,1,1,0,8,0,2,6,24,2,9,4,11,5,2,0,0,cs11465023632116082649.csv
0,1,1,2,1,2,1,5,14,86,3,6,0,11,2,1,0,2,cs10245912633470928599.csv
1,1,0,0,0,11,0,1,14,9,4,8,0,11,0,2,1,1,cs10128087794830187740.csv
1,1,1,2,0,5,3,6,14,57,1,6,9,11,5,0,0,0,cs10865435408539347153.csv
0,1,0,2,1,13,3,1,14,58,2,10,8,1,6,0,1,2,cs102996970073821635.csv
1,1,0,2,0,0,2,2,14,86,3,0,9,11,1,2,1,1,cs10429933412776114147.csv
0,0,0,2,0,9,0,4,14,99,4,0,0,11,6,2,0,2,cs11206542422275516766.csv
1,0,0,0,0,6,0,1,14,109,1,7,8,11,6,0,2,0,cs10726398612514961332.csv
0,1,1,2,0,4,2,1,14,102,0,4,5,11,1,0,2,0,cs1146333192478335459.csv
1,1,1,1,1,0,1,0,14,59,0,10,7,11,5,1,1,2,cs10488882537373888791.csv
1,1,0,2,0,12,2,0,14,106,4,7,2,11,6,0,0,0,cs10338286289857586298.csv
0,1,0,1,1,0,1,3,14,24,4,6,0,11,6,2,0,0,cs10332601358051050906.csv
0,1,1,2,0,13,1,0,1,76,1,7,6,11,6,1,1,2,cs10187193345936802707.csv
1,0,1,2,1,11,2,5,14,84,4,7,1,11,6,2,1,2,cs10869421783613087271.csv
1,0,1,1,1,8,3,5,14,39,2,1,9,11,0,1,0,2,cs10964928890340336389.csv
2,0,0,2,1,13,2,3,14,99,3,4,1,11,5,0,2,0,cs11010071718941059928.csv
1,1,0,1,1,12,3,0,14,72,2,6,6,11,6,2,0,2,cs10169450337244377182.csv
0,1,1,1,1,9,1,1,14,2,3,0,5,11,6,2,2,1,cs10994510576939485504.csv
0,0,0,1,0,7,1,6,14,20,4,8,3,11,5,0,2,1,cs10538714374923188861.csv
2,0,0,2,1,9,1,0,14,10,4,3,2,11,4,0,0,1,cs1138094140756415599.csv
1,1,1,1,1,8,2,4,14,61,2,0,0,11,2,0,1,0,cs10314784832491594922.csv
0,1,0,2,1,13,2,3,7,2,2,2,2,1,3,0,1,0,cs11324637874933946519.csv
0,0,0,2,1,12,0,4,14,70,3,8,0,1,4,2,2,2,cs10728655168061454876.csv
1,0,1,2,0,7,1,3,14,105,0,5,7,11,3,1,1,2,cs11450460273810860778.csv
1,0,0,2,1,5,3,2,14,27,4,4,7,11,2,0,2,1,cs10701899515613697877.csv
2,1,1,1,1,1,0,4,14,1,4,3,4,11,4,2,1,1,cs1130879037356368631.csv
0,1,1,2,0,1,1,1,14,72,1,9,8,11,4,0,1,0,cs11058040357004413535.csv
2,1,0,2,0,2,2,0,14,63,1,5,6,11,1,0,0,0,cs11472933770187521517.csv
1,1,0,1,0,1,2,3,14,90,2,4,2,11,2,1,0,2,cs10677031049298992328.csv
1,1,1,2,0,8,0,2,14,54,3,4,8,1,2,1,1,2,cs10918308417250852797.csv
2,1,0,0,1,7,2,3,14,47,1,2,7,11,1,0,1,2,cs10393853111593629747.csv
2,1,1,0,0,6,2,3,14,25,0,3,3,11,6,2,2,0,cs11255365388111843483.csv
1,0,1,1,1,5,1,3,6,82,3,5,0,11,5,2,2,1,cs11448893068077251151.csv
1,1,0,2,0,0,3,0,14,26,2,6,2,11,1,1,1,0,cs10156661265489565260.csv
1,0,1,1,0,0,1,2,14,39,1,4,5,11,6,0,0,0,cs11258335572892785727.csv
0,1,0,2,0,5,0,6,14,24,0,5,6,11,1,2,2,1,cs1129285184918880154.csv
2,1,0,2,1,0,2,5,14,8,3,10,5,11,4,2,2,2,cs11016188258253157388.csv
0,0,0,1,1,2,1,4,1,21,3,7,7,11,1,0,1,2,cs10620729182158689144.csv
0,1,0,2,1,5,1,3,14,55,0,5,1,11,1,0,0,0,cs10156328705056600503.csv
1,0,1,0,0,3,0,2,14,84,1,3,9,11,5,0,1,1,cs10688472022425960593.csv
1,0,0,1,0,13,0,4,14,23,2,0,1,11,3,1,2,0,cs11391976337954915589.csv
0,1,0,0,1,12,0,6,14,23,4,1,7,11,4,1,2,0,cs11128325090516464854.csv
2,1,1,2,0,6,3,2,14,36,0,6,1,1,4,1,2,2,cs11256006463625673393.csv
1,0,1,2,0,3,1,4,14,70,4,7,9,11,0,2,0,0,cs11482917527801553762.csv
2,0,0,0,0,8,2,2,14,34,1,10,7,11,2,2,0,1,cs10645686353458979331.csv
1,0,0,0,0,11,3,6,14,75,4,0,1,11,4,1,2,1,cs10261928432103885041.csv
0,1,1,2,1,7,1,6,14,83,0,2,3,11,4,2,0,2,cs10184523269697527703.csv
1,0,0,1,0,2,3,0,1,59,2,9,8,11,3,1,2,1,cs1088772364206079067.csv
0,1,0,0,0,5,0,1,14,16,0,8,9,11,0,0,2,0,cs10219316779720677498.csv
2,1,1,0,0,7,2,5,14,75,2,1,4,11,3,2,1,1,cs10944989096115163642.csv
2,1,0,0,1,2,1,3,14,22,1,3,8,11,6,2,2,0,cs11160231514344235951.csv
0,0,0,0,0,9,1,6,14,37,3,9,3,11,1,0,0,1,cs10816916567874591109.csv
1,1,0,0,1,11,3,2,14,25,2,0,0,1,1,2,0,1,cs11405054776121109559.csv
1,1,0,2,0,9,3,1,14,39,1,6,4,1,4,2,0,1,cs10665393931138844105.csv
1,0,0,0,1,2,0,2,14,94,3,4,3,11,0,0,0,2,cs10144217661954231608.csv
0,1,1,1,1,0,1,3,6,29,4,5,3,11,3,1,2,0,cs10820837805674656014.csv
2,1,1,0,0,8,2,1,14,14,3,1,4,11,4,2,1,2,cs1148437998554422423.csv
1,1,0,2,1,1,1,5,14,36,0,7,9,11,4,2,1,0,cs10001479193453098026.csv
1,1,1,2,1,10,0,3,14,70,0,9,2,11,0,1,2,2,cs10001691874423045519.csv
0,1,1,2,1,8,0,0,14,92,3,9,6,11,4,2,2,2,cs10793519688080155394.csv
2,0,1,0,1,12,1,5,14,15,0,9,2,11,5,1,0,0,cs10970603635881522134.csv
2,0,0,1,1,3,1,2,6,81,2,6,6,11,2,0,2,2,cs10306433962605341905.csv
1,0,1,0,1,8,3,4,14,46,0,2,4,11,6,2,2,1,cs10053584490197742694.csv
2,1,0,0,0,0,0,2,14,107,4,9,4,1,4,1,1,1,cs10557015068691828314.csv
1,1,0,1,1,12,1,1,14,106,0,10,7,11,2,0,2,1,cs10535248620448180163.csv
2,0,0,0,0,8,0,3,14,25,3,0,5,11,3,0,1,0,cs10781723925685362636.csv
1,1,1,2,1,0,2,1,14,28,2,5,8,11,1,2,2,2,cs10393763619549641480.csv
1,0,1,2,0,1,2,3,14,5,0,3,3,11,4,0,1,0,cs10826346824851703838.csv
1,0,1,2,1,8,1,5,14,55,0,1,0,11,6,2,0,2,cs10949434314118173123.csv
2,0,1,0,0,2,1,3,7,14,1,6,6,11,1,2,0,0,cs10434798865413126803.csv
1,0,0,1,0,11,1,4,14,75,1,1,6,11,3,1,2,2,cs11080257556546350095.csv
0,0,0,0,0,13,3,3,14,40,0,4,0,11,3,0,1,0,cs11148614335519734155.csv
2,0,0,0,0,13,1,6,14,35,1,1,5,11,3,1,2,2,cs10159110031864885952.csv
1,1,1,2,1,10,3,6,14,86,4,4,9,11,4,0,2,1,cs10384419117526405133.csv
2,0,1,2,0,3,1,2,14,82,3,5,0,11,0,2,1,1,cs11396887790290948712.csv
1,1,0,0,0,8,1,2,1,101,0,7,2,11,3,2,1,0,cs10483044084373054292.csv
2,0,0,0,1,13,1,6,14,39,1,6,7,11,3,1,1,2,cs1091076290075814326.csv
1,0,0,2,0,0,0,4,14,93,1,5,4,11,5,1,0,0,cs1029266842349038259.csv
2,1,1,0,0,12,2,3,14,101,1,9,4,11,2,2,2,0,cs1012243002574931134.csv
2,0,0,1,1,6,0,6,14,73,1,6,1,11,2,1,2,0,cs1031812228022179008.csv
2,0,0,0,0,13,0,2,14,82,3,5,9,11,6,0,2,1,cs10936263499098043514.csv
1,1,1,2,1,4,1,2,14,9,3,9,5,11,5,1,2,1,cs10066999833169925099.csv
2,1,0,0,0,12,3,6,14,86,4,1,1,11,6,1,0,2,cs10472994619786588060.csv
0,1,0,2,0,4,1,0,14,51,2,1,1,11,3,1,1,2,cs10736750779558026469.csv
1,1,1,2,0,12,3,5,14,94,0,2,4,11,6,0,0,2,cs10649873492925556753.csv
0,1,0,2,1,5,1,2,14,12,0,4,3,11,5,2,1,0,cs10786723923552337660.csv
2,1,1,1,0,8,2,2,14,82,2,5,2,11,4,0,2,2,cs10253323851485616674.csv
1,1,1,2,0,4,2,0,1,101,0,5,9,11,4,1,0,0,cs10619360380855995667.csv
1,1,1,1,1,9,2,2,14,30,2,7,3,11,0,1,2,0,cs1097358910626706343.csv
1,0,0,2,0,0,3,2,14,37,3,7,8,11,2,0,0,2,cs10957962247854132804.csv
2,1,0,0,0,11,3,4,14,100,1,10,4,11,5,0,2,2,cs1014446996840049317.csv
1,0,0,0,0,10,2,4,14,9,2,1,9,11,4,1,0,0,cs10304304501854808835.csv
1,1,1,1,1,8,0,1,14,60,0,5,9,11,4,0,0,0,cs1057256656068562124.csv
1,1,0,1,0,0,3,3,14,104,2,2,6,11,0,0,1,0,cs11342099460028820668.csv
2,0,1,0,0,1,1,2,14,46,4,9,3,11,5,0,1,1,cs10953415440882683988.csv
1,0,0,2,0,3,2,2,14,51,0,9,0,11,2,1,0,2,cs10048700013465801645.csv
1,0,0,0,1,9,0,2,6,86,4,10,0,11,0,0,1,0,cs10531525904089504301.csv
2,1,0,0,0,13,3,1,1,12,3,7,7,11,1,2,1,1,cs10021204810807135522.csv
1,0,0,2,0,4,1,6,14,43,2,5,1,11,0,1,1,0,cs10362378605998850317.csv
0,0,1,0,1,3,2,1,14,79,3,4,0,11,2,2,1,1,cs10949080976197281587.csv
1,1,1,1,0,10,3,0,14,65,1,5,2,11,2,1,0,2,cs11182457972974096923.csv
2,0,1,0,0,3,2,1,14,38,3,4,0,11,3,2,1,1,cs11443897139246778019.csv
1,0,0,0,0,13,0,1,14,87,1,8,3,11,3,2,2,0,cs10918595309170485032.csv
1,1,1,2,1,7,3,1,14,69,3,2,9,11,5,2,1,0,cs10057810017819967079.csv
0,1,0,1,0,8,0,5,14,87,3,8,2,11,5,1,2,2,cs11402252694522403340.csv
1,1,0,2,0,13,1,0,14,20,4,7,7,11,2,0,0,1,cs11013210065915614027.csv
1,1,1,0,1,10,1,3,14,85,2,1,8,11,4,2,0,0,cs11324706003770587319.csv
0,0,0,2,0,11,0,5,14,82,3,5,0,11,2,1,1,2,cs10558494496569945326.csv
0,0,1,0,0,7,2,3,14,98,3,4,7,11,1,2,2,0,cs10021906307304221493.csv
2,1,0,0,1,12,3,4,7,72,2,0,1,11,4,1,1,2,cs11312918165390075130.csv
0,0,0,1,0,11,1,4,14,28,3,3,8,11,2,1,1,2,cs10219177309896216419.csv
2,1,0,0,0,7,2,4,1,19,0,0,2,11,6,1,2,2,cs11101404365680303445.csv
0,1,0,1,1,11,2,6,14,92,1,3,9,1,4,2,2,1,cs10186983144779316387.csv
1,0,1,1,0,10,1,4,14,7,1,5,8,11,2,0,2,1,cs11181337194905458999.csv
2,0,1,2,1,2,1,4,14,39,2,1,9,11,0,1,2,0,cs11191756085011977499.csv
1,0,1,1,1,6,2,2,7,93,0,2,3,11,5,1,1,1,cs11035700679775759833.csv
2,0,0,1,0,8,0,2,14,82,0,1,7,11,4,2,1,1,cs10662086904792768788.csv
0,0,0,0,1,4,0,6,14,20,1,8,1,11,5,1,0,2,cs10981678856810709333.csv
0,1,0,0,0,7,2,6,14,28,4,2,0,11,5,0,0,2,cs10711462642711313352.csv
2,1,0,2,0,7,3,4,7,17,2,0,0,11,1,0,0,0,cs10033830700649393881.csv
2,1,0,0,0,6,1,2,7,14,0,5,2,11,1,1,2,0,cs11447913728587837298.csv
0,0,0,1,0,8,0,5,14,25,1,9,7,11,5,2,1,1,cs10279237510030890100.csv
2,0,1,2,1,2,2,0,14,72,1,6,9,11,2,2,1,2,cs10671568285447565273.csv
1,1,0,2,0,9,1,3,14,89,2,8,0,11,4,0,2,0,cs10499712808427310585.csv
0,0,1,0,1,6,1,1,14,53,2,1,1,11,0,1,2,2,cs10844144293531735941.csv
0,0,0,0,0,5,2,1,14,25,4,1,5,11,4,2,1,2,cs10453818237253563249.csv
0,1,0,1,1,2,0,2,14,14,3,3,0,11,6,2,0,0,cs11241807293215077403.csv
2,1,0,0,0,0,0,2,14,106,1,9,8,11,4,2,2,1,cs10052872198740641938.csv
2,1,1,1,0,3,1,4,14,89,4,0,5,11,3,0,2,1,cs10369864479062249040.csv
2,1,1,0,0,7,2,0,14,1,2,10,2,11,3,1,1,2,cs10220090519742621460.csv
2,0,1,1,1,5,0,4,14,89,2,7,5,11,0,0,1,0,cs11181046708023239002.csv
2,0,1,0,0,10,1,0,14,109,3,5,8,11,1,2,1,2,cs10616736429071802143.csv
1,1,0,1,0,9,3,1,14,104,0,7,8,11,6,2,2,0,cs10250451799752220593.csv
1,1,0,0,1,1,0,5,14,77,1,6,4,11,3,0,1,1,cs11095223611807785927.csv
2,0,0,1,0,13,3,3,14,9,4,4,0,11,2,2,2,2,cs10238651094145417423.csv
2,1,1,0,1,11,2,2,14,62,0,9,2,11,4,2,2,2,cs11433534870097568111.csv
0,0,1,2,1,12,2,5,14,2,2,9,6,11,1,2,2,1,cs11052091144166215505.csv
1,1,0,0,1,5,3,3,14,65,2,1,9,11,1,1,1,0,cs10200687402216318749.csv
1,0,0,2,1,10,0,6,14,11,3,6,4,11,5,1,1,1,cs10327224318585958618.csv
1,0,1,0,1,6,0,4,14,26,4,2,8,1,0,2,2,2,cs11488846002088682819.csv
1,1,0,0,1,5,0,2,14,79,3,1,0,11,5,0,0,1,cs11170086329906027141.csv
0,1,0,1,1,11,1,1,14,49,0,10,3,11,4,2,0,0,cs10441632073882782663.csv
2,1,1,1,0,12,1,0,14,90,4,0,6,11,1,2,0,1,cs10539778170992836484.csv
1,1,1,0,1,9,2,2,14,74,3,2,0,11,1,0,2,2,cs10670594726605118430.csv
2,1,1,2,0,6,3,6,14,84,3,2,4,11,2,2,0,1,cs10044323831080334884.csv
0,0,1,1,1,13,0,6,1,56,0,7,3,11,6,0,1,1,cs10106887495484989531.csv
0,0,1,0,0,7,0,0,14,40,3,5,0,11,1,1,0,1,cs10336370528610858420.csv
1,0,0,0,1,9,1,0,7,15,2,6,0,11,5,0,0,1,cs10768047625892243497.csv
0,1,0,1,0,10,2,5,6,93,4,0,4,11,1,2,1,2,cs11484441146906606262.csv
2,0,1,1,1,11,0,3,1,83,0,6,9,11,0,2,0,2,cs10655067057590528849.csv
0,1,0,0,0,6,0,6,14,59,1,4,0,11,6,1,0,2,cs1024445250803509702.csv
2,0,0,2,1,3,0,2,14,26,4,2,0,11,6,1,1,1,cs10490206155646672410.csv
2,0,1,1,0,10,3,1,14,40,4,1,3,11,0,1,2,0,cs10216599371966657025.csv
2,0,1,2,1,9,0,1,1,91,3,7,8,11,2,0,2,1,cs10071007819870208737.csv
0,0,1,1,0,7,3,3,14,24,1,8,7,11,3,0,1,1,cs11475251377689247033.csv
2,0,0,1,1,2,2,0,6,69,4,10,7,11,6,0,1,1,cs11422054265272518160.csv
2,0,0,2,1,12,2,2,1,13,0,5,5,11,1,0,0,0,cs1117490177530247032.csv
1,1,0,0,0,11,0,0,14,82,3,4,0,11,3,2,0,0,cs10702794071560322950.csv
1,1,0,2,0,9,0,0,14,10,3,4,8,11,1,2,0,1,cs11229266613449393137.csv
1,1,1,0,1,10,2,6,14,69,3,8,5,11,2,1,1,1,cs10140315087899267316.csv
2,1,0,0,1,4,0,1,7,47,2,6,5,11,3,2,1,2,cs11198687949485963953.csv
2,1,0,1,1,9,1,3,14,82,0,3,4,11,5,1,2,1,cs11273911194488064619.csv
1,1,1,1,1,11,1,4,14,103,4,6,0,11,5,2,0,2,cs11219482443227182022.csv
0,1,1,0,1,1,3,6,14,105,3,7,0,11,6,1,0,1,cs11184995075532040782.csv
2,1,1,0,0,1,2,1,14,76,4,4,2,11,4,1,0,0,cs10068268769808018793.csv
2,1,1,1,1,13,1,3,14,86,2,5,6,11,1,1,0,1,cs10101942476652928873.csv
0,0,1,1,1,10,3,3,1,74,3,0,1,11,4,0,1,0,cs10239438298658352874.csv
2,1,0,1,1,4,3,5,14,55,1,7,9,11,0,1,1,2,cs10993276756895353492.csv
0,1,0,0,1,4,0,3,14,12,4,9,5,11,6,1,2,1,cs1091763169759024005.csv
2,0,1,1,1,9,2,6,14,10,3,10,7,11,4,0,2,0,cs10066061788052667362.csv
2,0,0,2,1,0,1,0,14,85,3,9,0,11,1,0,2,1,cs10401385240327824517.csv
1,1,0,2,1,9,1,1,14,49,2,10,1,11,2,2,0,1,cs11126579198544594328.csv
2,0,1,0,1,1,2,4,14,74,2,2,0,11,3,0,0,1,cs10960035343599644290.csv
1,1,1,2,1,4,2,2,14,97,3,8,1,1,2,0,2,1,cs1051701907529607458.csv
2,0,1,1,1,3,2,3,14,110,2,4,1,11,5,0,2,2,cs10299079499379411309.csv
0,1,1,0,1,4,2,1,14,57,2,0,0,11,0,1,0,0,cs11122889910160334660.csv
2,1,1,2,0,12,1,5,7,53,2,4,5,11,3,1,0,0,cs10069111138833911647.csv
2,1,1,2,1,2,1,4,14,45,3,1,8,11,0,2,2,0,cs11444460834328726469.csv
1,1,0,2,0,8,3,3,14,4,1,5,1,11,6,2,0,2,cs10032308658121718842.csv
0,0,0,1,1,0,0,4,14,9,4,6,8,11,0,2,0,0,cs11489359689392658197.csv
1,0,1,1,1,12,3,4,14,88,2,6,6,11,5,1,2,1,cs10082888920975501877.csv
1,0,1,0,0,5,2,4,14,16,2,6,9,11,1,1,1,1,cs10702501521235013792.csv
0,1,1,2,0,7,2,2,14,105,2,7,8,11,0,1,1,2,cs11064422445498445591.csv
2,0,0,2,1,1,1,6,14,85,1,5,6,11,1,0,1,2,cs10064928901801961723.csv
0,1,1,2,0,6,2,1,14,55,3,6,5,11,2,0,2,0,cs101767157496046490.csv
0,1,1,2,1,0,0,4,14,52,1,7,9,11,4,0,1,0,cs10116081108202760047.csv
1,1,0,1,1,12,3,5,1,83,2,5,3,1,5,0,2,2,cs10454451540009294408.csv
1,0,0,1,0,0,1,1,14,60,0,4,7,11,4,0,0,2,cs10995720323376375527.csv
2,1,0,0,0,13,1,2,1,66,0,1,2,11,5,2,0,1,cs11154938282067316821.csv
1,1,0,2,1,1,1,0,14,0,0,9,9,11,4,2,0,2,cs11423083080849072163.csv
2,0,1,1,1,12,2,1,14,78,1,1,9,11,1,1,1,0,cs11461583761021336210.csv
1,0,0,1,1,6,1,1,14,99,1,8,9,11,1,1,2,0,cs10163353405508850340.csv
1,0,0,2,1,6,2,5,14,70,2,7,0,11,6,1,0,2,cs11130198548099864740.csv
1,1,1,1,1,11,2,5,14,39,0,7,2,11,1,0,0,1,cs10810614669342501111.csv
0,0,1,0,1,11,2,1,7,19,0,10,7,11,2,0,0,2,cs11324590158501806486.csv
0,1,0,0,0,8,1,1,14,36,1,5,4,11,3,1,0,2,cs10070791046363340736.csv
1,1,1,1,1,11,2,2,6,84,2,2,2,11,6,0,0,2,cs1063080833711302465.csv
1,0,1,0,1,5,1,3,14,16,0,3,7,11,3,0,2,1,cs1134264820321551714.csv
2,1,0,2,0,11,0,2,14,10,2,10,5,11,3,2,0,1,cs10934197877149756906.csv
2,0,0,2,0,4,0,3,14,60,4,10,4,11,4,2,0,1,cs10921555911772570402.csv
1,1,1,2,0,0,0,3,6,49,4,3,8,1,6,0,0,2,cs1102042615205617764.csv
0,0,0,1,0,3,0,5,14,39,1,8,9,11,0,0,1,0,cs1124065460363440319.csv
1,0,1,1,1,5,0,0,14,64,4,10,4,11,5,2,0,1,cs10336405448558076906.csv
0,0,0,1,1,0,2,0,6,45,1,1,8,11,5,0,2,0,cs11161946795925325318.csv
0,1,1,2,0,10,0,4,14,5,4,0,8,11,3,1,2,0,cs10573070847084486792.csv
0,0,1,1,0,13,0,4,1,66,2,4,9,11,5,1,0,0,cs10180266757711951094.csv
2,1,1,1,0,7,1,0,14,46,2,9,4,1,3,2,1,1,cs10557855277120874567.csv
1,1,0,0,1,3,0,4,14,38,4,8,1,11,6,1,0,2,cs11140218527540422329.csv
2,0,0,2,0,13,1,5,14,20,2,0,6,11,2,1,1,1,cs11114292306837054864.csv
2,0,0,1,1,11,3,2,14,75,2,7,9,11,4,0,1,0,cs1032030817690838935.csv
0,0,0,2,0,6,0,1,14,82,2,9,8,11,1,1,0,0,cs10212931963352295445.csv
0,0,1,2,0,13,3,3,14,109,2,4,2,11,1,1,1,0,cs11224406429135553233.csv
0,1,0,2,1,13,1,2,14,35,3,5,6,11,1,2,1,1,cs10553253946502612288.csv
2,1,0,1,1,5,0,0,14,76,1,5,4,11,5,0,1,2,cs10269534115153004071.csv
0,0,1,1,0,11,2,5,14,108,2,10,1,11,0,0,0,0,cs11380889636742155284.csv
1,1,1,2,1,2,3,5,1,55,4,9,1,11,4,2,0,1,cs10949036077848291831.csv
2,0,0,2,1,1,2,5,14,39,2,2,3,11,6,1,2,0,cs10503697964672020758.csv
1,0,1,2,0,0,3,6,14,10,4,6,6,11,4,1,2,0,cs10024300855215873988.csv
2,1,0,1,1,8,1,5,14,91,2,1,8,11,2,2,0,0,cs11497879765990689461.csv
2,0,1,0,0,0,1,1,14,69,1,5,1,11,4,2,1,2,cs11483339097402995248.csv
1,0,1,1,0,10,1,6,14,66,3,4,7,11,0,1,1,2,cs11420055403203276092.csv
2,1,0,2,1,10,0,0,14,53,3,3,8,11,5,0,0,2,cs10985307581761410209.csv
0,1,1,1,0,0,1,6,14,36,3,3,6,11,4,1,1,1,cs10054463285176832318.csv
2,1,1,0,0,0,3,2,14,16,1,2,0,11,0,1,2,1,cs10158563032464938724.csv
2,0,1,0,1,7,1,0,14,28,2,5,9,11,1,0,2,1,cs11252856733256499365.csv
1,1,1,2,0,11,2,6,14,80,0,0,2,11,3,0,0,0,cs11478844930140987898.csv
0,1,1,1,1,13,3,0,14,80,1,6,7,11,3,1,2,1,cs10625954799855328255.csv
1,0,0,2,1,11,3,2,14,81,0,4,5,11,4,2,1,2,cs1148847438501482075.csv
2,0,0,1,0,1,2,1,14,83,4,1,0,11,0,0,2,0,cs10272499906339053948.csv
1,0,0,2,1,6,3,6,1,14,1,9,8,11,5,0,2,2,cs10701701454896145577.csv
2,0,0,0,1,11,2,6,14,42,3,5,9,11,4,2,0,1,cs10873672541874666908.csv
