eye_angle,eye_lashes,eye_lid,chin_length,eyebrow_weight,eyebrow_shape,eyebrow_thickness,face_shape,facial_hair,hair,eye_color,face_color,hair_color,glasses,glasses_color,eye_slant,eyebrow_width,eye_eyebrow_distance,filename
 2,1,1,1,0,13,1,2,0,88,1,5,4,4,6,0,1,1,cs10783570053339822742.csv
 2,0,0,1,0,1,1,3,14,22,4,3,0,11,5,0,0,0,cs10252799065112928569.csv
 0,1,1,1,1,7,2,3,14,105,0,7,4,11,6,0,0,1,cs10129475295128987878.csv
 1,0,0,2,1,1,2,1,13,69,1,4,4,11,2,2,0,0,cs10065971400066847574.csv
 0,1,1,2,0,13,3,4,14,74,1,5,6,3,2,1,1,0,cs11103948567127681744.csv
 2,1,0,1,0,5,0,5,14,53,3,0,0,11,2,1,1,0,cs10289627305829115902.csv
 0,1,0,1,0,7,2,1,6,48,1,0,2,2,3,2,1,0,cs10202282804881957531.csv
 2,1,1,1,1,3,3,5,14,74,1,6,2,11,5,0,2,1,cs10277185452733690631.csv
 1,0,1,2,0,11,2,5,3,43,3,10,2,11,5,1,0,0,cs11161376072509279489.csv
 1,0,0,0,1,4,1,2,12,77,4,3,2,1,4,0,1,1,cs10000354665834323549.csv
 0,0,1,1,1,10,0,3,14,23,2,4,2,11,3,1,2,2,cs10966501499747893666.csv
 1,0,0,0,1,11,3,2,4,2,4,9,2,4,1,2,0,0,cs11437552831834952704.csv
 1,1,0,0,0,10,3,0,2,39,2,1,4,6,6,0,0,2,cs10453530977028537315.csv
 0,0,0,1,0,5,1,1,5,108,1,10,8,11,0,2,2,2,cs10515548341743058006.csv
 2,0,0,2,0,3,0,5,7,90,3,9,1,11,6,1,2,2,cs11285412141951288761.csv
 1,1,0,0,0,5,2,6,12,23,3,4,3,11,0,1,1,1,cs10224331010881386349.csv
 0,0,1,2,1,13,1,5,14,20,3,2,1,11,1,1,2,1,cs10735915541726703280.csv
 2,1,0,1,0,2,0,1,14,99,1,6,8,2,3,1,0,0,cs1124304490330271959.csv
 2,1,1,2,0,6,2,6,14,85,4,9,5,5,0,1,1,2,cs11462881378755840784.csv
 0,0,0,1,0,13,3,0,14,63,4,2,7,11,5,2,1,1,cs10611498007734267547.csv
 2,1,0,0,1,12,0,0,14,47,4,6,4,11,2,1,1,0,cs10365146523099839278.csv
 1,0,1,2,0,11,0,4,9,20,3,7,1,11,5,0,0,0,cs1106900704387331257.csv
 1,0,1,0,0,9,1,6,5,28,2,6,3,11,0,1,0,2,cs10986352375962843979.csv
 2,0,1,0,1,12,1,5,14,66,3,6,4,5,1,2,0,2,cs11488293396236871174.csv
 0,1,1,0,0,5,2,4,0,37,2,9,8,11,5,2,0,0,cs10534784442321736371.csv
 1,1,1,0,0,1,0,1,5,51,0,10,2,9,4,1,0,0,cs10132925702645862035.csv
 0,0,1,0,0,13,2,4,10,80,0,7,3,11,5,2,0,1,cs11341746400062925900.csv
 2,1,1,1,0,11,0,1,14,69,3,9,9,8,6,2,0,1,cs10295116266135448958.csv
 0,1,1,0,0,13,0,4,12,95,3,10,5,9,2,2,1,2,cs10151178337827428460.csv
 0,0,1,0,1,7,2,5,14,34,4,1,9,1,5,2,2,1,cs10421713129429605928.csv
 0,1,0,1,1,8,0,4,14,12,3,0,5,6,4,2,1,1,cs11333011668806631765.csv
 0,0,0,1,0,9,3,5,14,80,1,4,3,11,5,0,2,2,cs11070151843153073942.csv
 2,0,0,1,0,7,0,6,0,108,1,8,0,11,5,2,0,1,cs1121932471030234669.csv
 2,1,1,2,0,12,2,6,14,26,2,0,3,9,2,0,1,0,cs10500948822797699304.csv
 2,1,0,2,1,2,1,1,9,36,0,7,2,11,2,0,0,2,cs11303937611752886405.csv
 0,1,0,1,1,13,2,1,12,98,1,6,6,9,4,1,1,2,cs10571803833534325951.csv
 2,1,0,2,0,0,0,5,14,98,3,7,3,6,6,2,1,1,cs11488264387237725197.csv
 2,0,0,1,1,4,0,4,14,98,0,8,2,11,0,2,2,1,cs10117478729614811372.csv
 0,1,0,2,1,11,1,5,14,86,0,1,7,11,4,1,0,2,cs1080999277425632744.csv
 2,0,1,0,1,5,3,6,2,62,1,3,3,0,4,2,1,1,cs10167423954693669032.csv
 1,0,1,0,0,6,3,0,14,5,0,10,1,7,1,1,2,1,cs10950421975929627384.csv
 2,0,1,0,1,13,3,2,12,80,0,6,3,8,3,0,1,0,cs11119080351193021837.csv
 2,1,0,2,0,10,3,5,14,47,1,1,0,11,1,2,0,2,cs10584599027825336884.csv
 2,1,1,0,1,12,3,3,7,13,4,6,7,11,6,1,2,2,cs10946103310435275409.csv
 2,0,1,0,1,3,0,2,12,11,2,8,7,11,6,2,2,1,cs10812656781776026438.csv
 2,0,0,2,0,10,3,5,5,47,4,6,4,9,4,0,1,0,cs11317342014078020652.csv
 1,1,0,2,1,13,3,1,4,61,1,9,0,0,0,0,1,1,cs1033814304831052132.csv
 1,0,1,2,1,1,1,4,0,92,4,4,2,11,2,1,0,1,cs10124399437650731961.csv
 2,1,0,2,1,1,3,0,14,58,3,3,6,11,3,2,1,1,cs11295402404661298689.csv
 1,0,1,1,1,0,3,2,12,67,2,1,8,7,0,0,0,1,cs11490418955467301369.csv
 2,1,0,2,1,6,3,1,14,77,3,7,9,1,2,0,0,2,cs10344862867018114012.csv
 2,1,1,2,1,8,3,6,9,104,0,7,2,11,1,2,1,0,cs10480195609539440692.csv
 1,0,1,0,0,5,1,4,9,37,0,4,5,0,3,1,0,2,cs1143214705447740403.csv
 1,1,0,1,1,5,0,6,13,94,4,0,4,7,4,2,0,2,cs10598291122028757071.csv
 0,0,0,0,0,6,0,3,14,104,1,7,8,11,6,2,1,1,cs10569522588969051694.csv
 1,1,1,1,0,8,1,3,14,90,2,0,5,11,6,2,1,2,cs11493913978118837551.csv
 1,1,0,0,0,5,2,4,0,39,3,10,3,6,6,1,2,2,cs10196424717223955307.csv
 1,1,1,0,0,6,2,5,6,22,3,7,9,7,6,1,2,0,cs11094233909573621421.csv
 1,0,1,2,1,11,1,1,14,16,0,8,6,11,5,2,2,2,cs10129316305414452727.csv
 2,0,0,1,1,6,3,5,4,101,3,2,3,0,0,1,2,2,cs11172335889800201814.csv
 0,0,1,0,0,8,2,3,14,29,2,6,1,5,1,2,2,2,cs11151848387264422211.csv
 0,0,0,2,1,5,3,5,9,47,4,1,5,3,2,0,0,0,cs1147521955434215458.csv
 0,0,1,2,1,10,1,5,14,46,2,10,3,6,3,2,0,2,cs11078090405692545062.csv
 0,1,0,1,0,5,3,0,6,27,4,5,4,11,5,1,1,0,cs10052469178687042463.csv
 0,0,0,0,1,7,0,2,10,39,1,3,7,7,6,2,1,0,cs10113342482825132279.csv
 2,1,1,0,0,9,3,0,8,90,3,7,5,11,4,2,2,0,cs10644931705771435843.csv
 0,0,0,1,0,0,3,4,2,88,2,7,2,11,6,0,1,0,cs1060037489902546322.csv
 1,1,0,0,0,12,3,0,7,105,1,10,5,11,5,0,0,2,cs10397986182355895540.csv
 1,0,0,0,1,12,3,5,14,40,1,7,5,11,3,0,0,0,cs11408370451354379445.csv
 1,1,0,1,1,6,1,6,14,95,0,4,5,1,6,1,1,2,cs10616925245479536826.csv
 2,1,1,2,1,9,3,4,0,104,4,8,8,2,6,0,2,2,cs11126042766767942281.csv
 0,0,1,1,0,9,3,5,14,95,4,10,7,11,0,1,2,0,cs10337821559836127135.csv
 2,0,1,2,1,3,3,3,14,58,4,3,0,10,3,0,0,2,cs10881882610123079463.csv
 1,1,0,0,0,11,2,3,14,55,0,4,3,10,0,1,2,0,cs11412320138176698655.csv
 1,0,1,0,1,3,2,6,14,78,2,10,8,11,3,2,2,0,cs10364481048781331655.csv
 1,0,1,0,0,5,3,2,7,45,2,6,6,11,1,1,2,1,cs10505635117358436450.csv
 1,0,0,1,0,11,1,4,14,48,2,1,4,11,5,2,2,1,cs10747239415543612078.csv
 0,0,0,0,1,4,0,0,12,108,2,2,0,11,1,1,1,0,cs11290827559165412881.csv
 1,1,0,0,0,3,0,4,11,40,1,9,0,1,2,0,0,1,cs11146989337610204120.csv
 2,0,1,1,1,10,2,5,14,90,2,10,4,5,4,2,1,1,cs10416736772834105360.csv
 2,0,0,2,1,0,0,1,8,44,3,6,6,1,0,2,2,2,cs10616245365823059307.csv
 1,0,0,1,0,8,1,0,6,24,3,0,9,7,6,1,2,0,cs10162964341985417341.csv
 2,1,1,0,1,11,0,2,12,5,2,7,2,11,5,1,2,2,cs11093763996827057311.csv
 0,0,1,1,1,6,1,6,14,33,4,0,4,9,2,2,2,2,cs10380507996678959453.csv
 2,0,1,2,0,5,1,1,14,79,3,7,7,11,5,0,2,2,cs10368893061674306579.csv
 0,1,1,0,1,4,3,1,13,75,1,2,1,6,1,1,0,1,cs10014622987619560404.csv
 0,0,0,0,1,10,2,3,14,85,1,2,5,3,0,1,0,2,cs10186704721602009921.csv
 2,1,1,2,1,11,1,3,1,108,0,9,2,11,0,0,2,2,cs10107177797460378664.csv
 0,0,1,1,1,11,0,5,10,54,0,7,7,8,2,1,0,1,cs10147975972756647908.csv
 1,0,1,2,1,10,2,0,3,52,1,1,0,11,0,2,0,1,cs10574019626109145301.csv
 1,1,1,2,1,12,3,0,14,25,0,0,0,11,5,1,1,1,cs11050805663427813997.csv
 0,1,0,1,0,0,1,2,14,67,4,5,9,5,5,1,2,1,cs11185563303120156774.csv
 0,0,0,2,0,9,0,1,13,42,0,7,3,11,1,0,2,1,cs10983343074260923753.csv
 2,1,0,2,0,3,1,6,14,56,1,9,9,11,2,0,2,1,cs11091450768015784893.csv
 2,1,1,1,0,10,0,3,8,22,3,2,8,11,2,0,2,2,cs10873564502044053704.csv
 2,1,0,1,1,10,0,4,14,29,0,4,1,6,6,2,0,2,cs1000741397756832804.csv
 2,0,1,1,0,13,0,1,14,101,4,4,4,8,4,1,0,0,cs10863060009596012439.csv
 0,1,0,2,0,11,0,4,8,80,1,3,6,11,2,2,2,1,cs11458555260456508452.csv
 0,1,0,1,1,11,3,1,14,47,0,3,2,0,0,2,2,0,cs10583599935548545977.csv
 1,0,0,1,1,3,0,2,14,76,3,1,9,10,6,2,0,2,cs11420042672039510868.csv
 0,1,0,2,1,2,3,5,9,54,0,10,1,10,3,2,2,2,cs10489696625405524915.csv
 1,0,1,2,0,9,0,6,14,5,4,1,2,11,5,2,0,1,cs10637201300724439857.csv
 1,0,0,0,0,11,0,6,10,77,4,9,3,11,6,1,2,1,cs10160573320282335387.csv
 1,1,1,2,0,4,0,3,14,69,3,9,3,5,0,1,2,1,cs10997395556038025953.csv
 0,1,1,0,0,2,2,4,14,12,4,8,1,11,4,2,0,0,cs10575304999546986199.csv
 2,0,1,2,1,10,3,4,14,33,1,3,5,11,4,0,0,0,cs11229497395210731228.csv
 1,1,1,0,1,1,2,0,14,93,1,8,2,0,0,2,1,2,cs10133312084416951410.csv
 1,1,0,2,1,4,2,3,14,77,0,10,1,4,6,0,1,1,cs10730402481503556166.csv
 2,1,1,1,1,12,1,5,2,63,3,7,0,5,6,2,1,0,cs1068303231582188547.csv
 1,0,1,2,1,11,3,1,14,21,3,1,8,1,2,2,0,0,cs10963423523040746182.csv
 0,0,1,0,1,10,2,6,6,36,2,0,8,11,3,0,2,2,cs10179040591972554298.csv
 1,0,0,2,0,11,1,2,8,31,1,2,5,11,6,1,0,0,cs10952290771556927343.csv
 0,0,0,1,0,11,2,5,14,102,2,5,5,11,0,2,2,1,cs11446092945372679912.csv
 0,0,0,0,1,13,3,6,14,21,1,8,0,4,1,0,0,0,cs1119171763836685897.csv
 1,0,0,0,1,12,1,3,14,46,2,6,5,11,2,2,0,1,cs1105862121711182899.csv
 2,0,0,2,0,6,3,6,6,79,0,7,0,11,1,0,2,0,cs10526237630786812697.csv
 1,1,1,0,0,12,2,6,11,43,1,10,0,1,4,0,0,0,cs10193127021524196153.csv
 2,0,0,0,1,8,3,2,0,39,2,3,2,5,6,0,0,1,cs11246409969508357777.csv
 1,1,1,2,0,5,1,1,8,18,3,1,7,8,6,1,1,2,cs10424397576873801841.csv
 1,0,1,1,0,5,3,3,14,75,1,3,3,5,5,0,0,0,cs11239710428785475005.csv
 2,0,1,1,0,1,2,6,3,81,0,0,7,11,3,1,2,0,cs1130727658769458608.csv
 2,1,0,1,1,4,0,4,14,53,3,3,2,7,0,1,1,1,cs11194779966928068909.csv
 2,0,1,1,1,7,2,0,12,53,1,10,2,1,2,1,2,2,cs10035717743879117559.csv
 0,1,0,1,0,10,0,4,14,22,0,3,3,11,3,2,1,2,cs11387687834068761684.csv
 1,0,1,2,1,7,2,0,9,66,4,0,6,11,5,1,2,1,cs11161969148654385985.csv
 1,0,0,2,0,10,2,5,13,64,0,0,5,11,0,2,1,0,cs10268627507038896044.csv
 1,1,0,0,0,11,3,3,14,1,2,9,7,4,2,2,0,0,cs10750668719362308597.csv
 0,0,1,0,1,9,2,6,1,43,0,6,1,10,4,0,0,2,cs10462085618625777819.csv
 0,0,0,0,0,8,2,4,14,92,1,7,2,11,2,1,2,0,cs11023142947965188411.csv
 2,0,1,1,1,2,2,4,14,9,1,1,9,11,1,0,2,2,cs10728879056428315401.csv
 2,0,1,2,1,5,0,6,14,29,1,7,3,11,2,2,0,1,cs10130140439284515812.csv
 1,0,0,2,1,3,3,5,4,86,3,7,0,11,6,0,0,0,cs10309134115774818033.csv
 1,1,0,1,1,9,3,1,14,13,4,2,5,11,0,2,1,2,cs10984738085952178069.csv
 0,0,0,0,1,1,0,4,2,9,2,3,7,11,1,2,2,2,cs10716524117178010946.csv
 2,0,0,0,1,1,2,1,11,9,1,5,5,11,1,1,2,2,cs11060271742110987025.csv
 2,1,0,2,1,9,1,3,9,17,1,3,4,11,6,1,2,1,cs10133385727737532995.csv
 2,1,1,2,1,11,0,1,14,79,1,3,6,11,3,0,0,1,cs10008272921083050394.csv
 0,0,1,0,0,6,0,5,4,42,4,6,1,7,1,1,2,1,cs1149648339250881314.csv
 1,1,1,1,0,7,2,3,2,66,0,1,8,10,3,2,1,0,cs10375889389841271715.csv
 2,1,1,2,1,6,1,0,13,36,0,8,8,5,6,2,1,2,cs1057671334388593740.csv
 0,0,1,2,1,7,2,6,8,46,1,9,2,7,6,1,0,2,cs11303949767676978702.csv
 1,0,0,0,0,5,3,6,1,15,0,1,7,0,6,0,2,2,cs10597686633397611242.csv
 0,0,0,1,0,7,2,3,10,80,3,1,2,1,6,0,0,0,cs11270745675907118852.csv
 1,0,0,1,1,8,2,6,14,108,2,1,6,2,1,1,0,2,cs10773897447248909074.csv
 2,1,0,2,0,1,1,5,14,89,2,8,1,3,5,1,0,1,cs1113266829786440678.csv
 0,0,1,2,0,7,0,0,14,42,2,1,4,4,1,1,0,1,cs11432496918780835857.csv
 1,0,1,1,0,10,1,6,6,50,0,10,8,3,6,1,1,0,cs11133867663687743440.csv
 0,1,0,2,0,0,0,0,5,59,3,5,8,4,3,0,2,2,cs10511664027795380499.csv
 2,1,0,0,0,10,3,6,14,45,2,4,9,11,3,1,2,0,cs11441926890945437461.csv
 0,0,1,1,0,13,1,3,14,44,4,3,5,11,4,2,0,2,cs11404896069939931573.csv
 0,1,1,2,1,0,0,3,14,96,0,3,1,11,2,1,0,1,cs10579272350638572513.csv
 1,1,1,2,1,2,1,4,14,40,2,8,1,5,6,1,1,2,cs10876404243217373277.csv
 2,0,1,2,1,4,3,0,3,35,3,9,1,11,5,1,0,1,cs11445129413090160789.csv
 2,0,0,0,1,10,1,2,14,74,0,4,8,0,6,1,1,0,cs10211624261408441098.csv
 1,1,0,1,0,2,2,2,14,36,2,0,4,0,3,2,2,0,cs10843717454120238456.csv
 0,1,0,1,0,5,1,2,10,30,3,10,4,4,3,0,0,2,cs10731301633568436891.csv
 0,0,0,2,0,3,1,4,14,104,2,1,3,10,1,0,1,2,cs104495237148868391.csv
 1,0,0,0,0,7,1,4,6,27,1,4,3,7,2,0,0,0,cs11305784192158030534.csv
 2,0,0,2,1,13,1,4,14,28,2,7,6,10,6,2,1,0,cs11295790746062241249.csv
 1,0,1,2,0,8,2,6,14,81,0,4,7,11,0,2,1,0,cs10262199514043288648.csv
 0,0,0,1,1,1,1,2,9,34,2,1,9,11,1,0,2,0,cs10691153471122914936.csv
 2,0,0,1,1,3,2,6,14,12,4,6,1,11,5,2,1,2,cs10965113513449375114.csv
 1,1,0,2,1,9,3,3,14,23,0,10,9,6,5,1,0,1,cs10362318650199268017.csv
 1,1,0,2,1,1,3,0,8,96,3,8,2,11,2,1,1,0,cs11095495365696214241.csv
 0,1,1,1,1,11,2,6,14,17,1,3,7,11,0,0,0,1,cs11444260148311487518.csv
 2,0,0,0,1,4,0,0,14,89,4,10,2,10,4,2,0,1,cs11411889297157398128.csv
 0,1,1,0,1,10,1,4,14,30,3,5,6,11,2,0,2,2,cs11402689035175819936.csv
 2,0,0,1,0,11,2,6,2,109,2,2,8,10,1,1,1,1,cs1072831448157604715.csv
 1,1,1,0,0,9,3,6,11,4,1,4,3,11,6,2,1,2,cs11343944183772554820.csv
 1,0,0,1,1,1,0,1,14,46,1,3,6,9,3,1,1,1,cs10331549387255660892.csv
 1,0,0,2,1,1,1,5,3,15,0,3,5,1,5,0,1,2,cs11032981978638303230.csv
 0,1,1,1,1,8,2,5,14,14,3,6,8,5,3,2,1,2,cs10685459696660530254.csv
 2,0,0,2,0,10,1,4,5,94,4,6,7,11,3,2,0,0,cs11030939365051320834.csv
 0,0,1,0,0,11,3,3,12,38,2,10,3,2,5,2,1,0,cs10537736757568026913.csv
 0,1,1,2,1,12,2,6,14,17,0,7,5,11,3,1,2,1,cs10750649363123002191.csv
 1,0,0,2,0,7,1,2,7,11,0,9,7,11,3,0,2,2,cs10140340724900336292.csv
 2,0,1,0,1,3,2,4,14,49,4,9,4,11,1,2,0,0,cs10931320997935719566.csv
 2,1,1,2,0,8,2,6,4,36,2,0,8,2,6,1,0,0,cs1142010124377533935.csv
 2,1,0,2,0,2,3,4,14,58,1,0,4,7,3,0,2,2,cs10013852412478013469.csv
 2,0,0,1,0,5,1,3,2,79,1,3,2,6,5,0,2,1,cs10532196274570674538.csv
 1,1,0,1,1,7,0,3,0,16,0,9,7,3,0,2,0,2,cs107284793615978722.csv
 2,1,1,2,0,10,2,0,14,11,0,8,6,0,6,2,1,0,cs10535810720520367082.csv
 0,0,1,2,0,9,3,4,14,5,4,6,1,11,5,0,2,1,cs10284592577889369319.csv
 1,1,0,2,1,6,1,6,11,30,1,3,7,9,5,2,2,0,cs1140897281863209009.csv
 2,1,1,2,1,8,0,4,14,90,2,3,6,1,2,1,0,2,cs10052235956790101085.csv
 0,0,0,0,0,2,1,4,13,79,2,0,3,0,1,1,2,0,cs10524324442225303629.csv
 0,1,0,2,1,4,2,0,12,77,3,10,8,11,5,0,1,2,cs11271836456989173326.csv
 1,1,1,2,1,4,0,2,14,54,0,0,6,11,3,0,0,1,cs11054697380855974588.csv
 1,0,0,2,0,2,1,3,14,34,0,1,9,11,5,2,1,1,cs1014416653482773760.csv
 0,1,0,0,0,6,3,0,7,103,2,10,8,3,3,2,2,2,cs10346775327845825092.csv
 0,0,0,1,0,5,2,1,14,41,2,2,5,4,1,2,0,2,cs1145761105927159875.csv
 1,1,0,0,0,1,0,1,14,1,2,1,5,11,3,0,1,0,cs10532804543752170395.csv
 2,1,0,2,1,9,0,2,9,16,0,7,2,11,3,0,2,2,cs10111507108356987827.csv
 0,0,0,0,1,3,1,2,5,105,0,4,8,5,2,0,2,1,cs10951284740931886853.csv
 2,1,0,1,1,0,0,1,0,63,2,6,9,2,4,1,1,2,cs11218191153009942066.csv
 1,0,0,2,0,5,1,0,14,24,3,5,0,11,0,1,0,0,cs10256103739926183199.csv
 0,1,1,2,1,5,2,1,14,36,1,0,7,9,5,1,0,2,cs11269210934697519350.csv
 1,1,1,1,0,9,3,2,4,56,2,5,1,8,0,0,2,1,cs10084217406776902872.csv
 2,1,1,2,0,4,3,5,14,38,1,7,4,11,4,1,2,0,cs10728598093639048466.csv
 0,1,1,1,1,6,1,4,13,84,3,8,7,11,6,1,0,0,cs10032412278388075048.csv
 2,1,0,1,0,0,2,1,13,104,3,9,8,3,5,2,1,1,cs11304797291916476123.csv
 1,1,0,1,0,5,1,1,14,21,4,7,9,1,3,0,1,2,cs11221699739863015482.csv
 2,0,1,0,1,6,2,5,14,13,4,4,0,11,2,1,1,1,cs10451727986639756830.csv
 0,1,1,2,1,11,3,3,10,88,4,9,5,2,4,1,0,0,cs10792277163787148682.csv
 1,0,1,2,0,11,2,6,3,104,1,2,1,5,5,0,2,2,cs11407387249458309575.csv
 2,0,0,0,0,13,3,1,14,3,2,8,9,4,0,2,2,1,cs10891729330677904673.csv
 0,1,1,1,0,0,1,2,13,26,3,7,6,11,5,0,1,0,cs10169573628643334935.csv
 2,1,1,2,0,4,2,1,1,69,1,3,2,11,4,2,2,0,cs11356433643881406999.csv
 0,0,1,1,0,11,0,0,14,101,1,5,0,7,3,0,1,0,cs10225054332036529575.csv
 2,1,1,2,0,0,2,5,14,102,2,2,7,11,5,1,2,0,cs10565307302883878865.csv
 2,1,0,2,1,1,2,1,14,96,2,9,4,11,4,1,2,1,cs10986612272695017098.csv
 2,1,1,1,0,10,2,6,2,28,4,2,9,9,4,1,2,0,cs10123101617677490075.csv
 0,0,0,2,1,12,1,1,8,35,4,6,6,8,4,0,2,0,cs11399499991209802378.csv
 0,1,1,2,0,11,1,3,14,67,0,0,0,2,1,0,1,1,cs10600435067026865684.csv
 2,0,1,1,0,11,2,5,2,5,2,0,0,1,5,0,0,2,cs11179570611693693911.csv
 1,1,0,1,1,7,3,3,2,95,0,7,7,11,6,0,2,1,cs1029070235072902936.csv
 2,0,1,0,1,3,3,6,1,45,3,4,6,8,3,1,2,1,cs1080213879836785305.csv
 0,1,0,2,1,8,1,1,14,43,3,10,1,11,2,2,0,2,cs11114664157763164608.csv
 0,0,0,2,1,11,0,6,13,67,0,3,0,3,4,2,2,0,cs11392368622830575143.csv
 1,0,0,0,0,13,3,2,7,5,3,3,8,4,1,1,1,1,cs10433036541449020117.csv
 2,1,0,0,0,10,2,2,6,109,0,9,8,9,3,2,0,2,cs10264112757924580666.csv
 0,0,1,1,0,8,0,4,7,88,1,8,2,11,2,2,0,2,cs10349108128618699441.csv
 2,0,0,0,1,8,2,2,14,23,4,3,4,4,0,0,0,0,cs11079205903919465390.csv
 2,0,1,2,0,8,0,5,14,75,0,10,0,6,2,2,1,0,cs10080599741322681344.csv
 2,0,0,2,1,10,1,2,14,77,3,8,6,6,0,1,1,0,cs10300128723358247511.csv
 1,1,1,2,0,9,2,1,14,97,4,10,4,11,1,1,0,2,cs10445133134058948840.csv
 0,0,0,2,0,0,2,6,2,110,1,10,4,11,6,0,2,1,cs11104522032553583465.csv
 0,1,1,1,1,2,3,2,14,22,3,3,8,11,3,0,1,1,cs10561450490990184272.csv
 2,0,0,0,1,12,0,1,4,48,3,5,6,3,6,1,1,0,cs10733648214921200588.csv
 1,0,0,0,1,8,2,3,14,50,1,1,8,5,3,2,2,2,cs10045623127380081228.csv
 2,1,1,2,1,1,1,1,14,75,1,6,1,11,1,2,1,1,cs11214043210084010956.csv
 2,1,0,0,0,7,1,3,14,76,4,9,3,4,1,1,1,2,cs10888858341093695655.csv
 2,1,1,2,0,2,1,6,3,56,0,7,0,11,6,2,0,1,cs11036016915710758857.csv
 1,1,1,1,1,3,0,3,14,46,2,7,8,11,6,2,1,0,cs11154891926103711212.csv
 0,0,0,1,0,3,0,1,14,103,2,2,7,1,2,0,2,0,cs1138000513460143535.csv
 2,1,0,1,1,10,1,1,14,56,2,10,9,11,2,2,1,1,cs11394263523269600074.csv
 2,1,1,1,0,11,1,4,14,61,4,4,3,3,6,2,1,0,cs10931781753377828205.csv
 2,0,0,1,1,5,2,3,7,90,3,5,1,11,4,2,1,2,cs10932227380496611186.csv
 1,0,1,1,1,13,2,2,10,59,2,9,5,4,3,1,0,1,cs11287482070255843611.csv
 2,0,0,1,0,10,1,1,14,110,3,3,2,0,0,2,1,1,cs1140586277385853577.csv
 0,1,1,0,1,4,2,6,0,108,1,9,4,6,5,0,1,1,cs10548492951692053183.csv
 2,1,0,1,0,6,3,2,14,60,3,2,0,11,4,2,2,2,cs10896064638514212914.csv
 1,1,0,1,0,10,2,2,1,1,0,9,8,10,6,1,2,0,cs10256759929189752113.csv
 0,1,1,0,0,5,2,5,14,80,0,6,9,5,0,2,2,2,cs10708984875356554334.csv
 0,0,1,0,0,12,3,3,4,72,4,2,3,11,3,2,0,2,cs10014297648199737483.csv
 1,1,0,1,0,7,0,1,14,101,0,8,8,11,6,0,1,1,cs11276747016466812161.csv
 2,1,1,2,0,4,0,1,1,52,2,9,7,11,3,0,0,2,cs11490600905468098235.csv
 1,1,1,2,1,3,3,6,14,13,2,0,8,11,2,1,1,1,cs10025346971243876720.csv
 1,1,0,0,0,13,2,0,4,7,4,3,8,11,5,2,1,1,cs10460654172223081234.csv
 2,0,1,1,0,2,3,6,1,99,1,2,6,6,3,2,1,1,cs11499751129990567206.csv
 0,0,1,2,0,5,3,6,14,53,1,2,1,4,0,1,0,2,cs11037063053159997507.csv
 2,1,1,2,0,4,2,4,14,14,3,1,1,11,0,0,2,2,cs11296795814496802121.csv
 0,1,1,0,1,12,0,4,14,12,3,3,5,8,5,1,1,0,cs10575054390236554422.csv
 2,0,1,1,0,6,3,0,14,2,2,9,2,0,3,2,0,1,cs10387983567686797037.csv
 1,0,1,2,0,13,0,3,0,28,0,7,3,11,1,1,1,1,cs11435871630496653434.csv
 2,0,0,0,1,8,2,1,7,28,4,4,5,11,1,1,1,2,cs10098475709593356021.csv
 1,0,0,1,1,13,1,0,3,35,0,5,5,11,0,2,0,0,cs10565154898283243440.csv
 1,1,1,0,1,10,3,6,8,105,4,10,2,11,1,0,0,1,cs10024779099145978995.csv
 2,0,0,1,1,11,0,2,14,101,2,6,1,9,3,0,0,0,cs11113894001650195523.csv
 0,0,0,0,0,7,2,3,6,84,0,2,5,0,5,0,2,2,cs10703773085748903058.csv
 2,0,1,0,1,8,0,1,5,32,2,9,3,2,3,2,2,0,cs1039751688426522471.csv
 1,0,1,2,1,7,2,5,7,46,0,5,4,7,0,0,0,2,cs10860835695479664563.csv
 1,0,1,1,1,11,0,3,14,5,4,7,1,11,1,1,1,1,cs11371089577539804187.csv
 1,0,1,2,0,6,1,5,12,53,3,6,9,11,0,0,0,0,cs11256337623423858802.csv
 0,1,0,1,1,2,2,2,5,93,4,2,8,9,5,0,1,2,cs10380253826356580716.csv
 1,0,1,0,0,6,2,5,14,99,2,8,9,9,5,0,2,2,cs10710077001642136367.csv
 2,0,1,1,1,12,2,3,14,34,0,10,5,5,1,0,1,2,cs10571400219362370178.csv
 1,1,0,1,0,10,0,6,14,13,4,2,9,11,0,1,1,2,cs10431122239835493792.csv
 1,0,1,2,1,4,0,4,5,93,3,4,4,11,0,2,1,0,cs11449029554958858767.csv
 2,1,0,1,1,3,1,3,14,89,0,9,5,9,6,0,0,0,cs10208301898071037333.csv
 0,1,1,0,1,6,3,0,14,38,1,8,6,10,0,1,0,1,cs10900230836638180827.csv
 1,0,1,1,0,6,0,3,3,71,1,1,7,11,3,0,1,0,cs1057083273965916528.csv
 1,1,1,0,1,6,3,4,7,23,4,4,6,9,4,1,1,0,cs10665514971250266741.csv
 2,0,1,0,1,11,2,2,13,56,1,6,1,11,4,1,0,2,cs11480840186611096413.csv
 1,0,1,2,0,0,1,0,12,99,4,6,3,4,2,1,1,2,cs10902239256118176507.csv
 2,0,0,2,1,6,0,1,14,78,1,6,0,0,2,1,1,1,cs10364514011742533690.csv
 1,0,0,1,0,10,3,6,7,0,2,1,0,11,4,1,2,1,cs10740812954326763297.csv
