personality,herbology,quidditch rank
0,1,316.1127
2,1,427.2529
3,1,465.94492
2,1,544.2859
2,1,291.51462
0,1,417.76907
1,1,317.0284
3,1,486.96835
0,1,473.67755
2,1,547.9239
1,1,560.0536
1,0,573.2795
2,1,489.90576
3,1,304.5443
1,1,312.86212
2,1,458.33633
1,1,276.11237
1,1,562.0517
0,0,582.662
0,1,426.83005
0,1,312.1204
1,0,344.12314
3,1,503.7704
1,1,605.179
0,1,542.54517
2,1,474.6069
1,1,304.51074
0,1,344.7895
2,1,575.2824
0,1,447.47598
3,1,459.32993
0,0,605.8406
3,1,447.13968
0,0,588.9325
0,0,598.03986
1,1,453.71497
3,1,553.02856
2,1,612.36237
0,1,280.83478
2,1,356.78864
2,0,546.17426
1,1,445.36945
1,1,570.5385
0,1,583.3683
3,1,439.54248
3,0,572.71045
2,1,450.5395
2,1,575.57605
2,0,609.904
0,1,579.11755
3,1,454.55374
2,1,475.33112
0,0,272.7348
1,1,331.10114
0,1,591.6786
0,1,307.34747
1,1,487.07202
0,1,323.883
1,1,288.90533
1,0,540.89984
1,1,506.3248
1,1,501.80072
3,1,544.04877
3,0,469.57025
0,1,600.4317
3,1,460.35733
0,1,419.0236
1,1,359.1778
0,0,356.5393
2,1,455.24136
3,1,470.5929
2,0,479.22205
3,1,456.7421
0,1,209.91995
3,0,440.53735
3,1,290.5627
3,1,472.16058
2,1,515.92786
3,1,484.4793
2,1,432.44766
3,1,544.2622
1,0,265.8156
0,1,547.0299
2,1,480.94315
3,1,421.9014
1,1,586.6508
0,0,533.0458
3,0,446.4979
1,0,273.7839
2,0,286.641
2,0,471.98294
1,1,463.28247
3,0,287.4395
2,1,260.80435
3,0,467.88702
0,1,322.16064
1,1,613.276
0,1,469.4057
0,0,602.5714
0,1,532.6817
0,1,609.5865
2,0,544.1018
3,1,489.29892
2,1,544.80176
1,0,587.3974
1,0,579.6576
2,0,574.00867
1,0,584.8499
0,0,538.92365
0,0,560.0646
1,0,608.3051
3,0,436.8196
2,0,562.8809
3,1,443.55447
2,1,274.03992
0,0,322.9303
3,1,473.57285
1,0,644.0185
1,1,381.1966
1,0,307.56992
0,1,591.5669
2,1,312.35004
1,1,292.12198
3,1,482.43158
0,1,606.6037
1,0,586.9804
2,1,439.06897
0,1,282.69745
2,1,438.98593
2,0,483.716
2,1,449.6607
0,1,601.5641
2,0,569.3803
3,0,420.3966
1,1,275.8206
2,0,579.8775
1,1,478.8576
2,1,442.72723
0,1,467.32367
0,0,277.33734
3,1,510.12415
1,1,272.37622
2,0,308.6256
2,1,587.4096
2,1,455.06024
3,0,447.4323
0,1,272.16003
2,0,503.59018
1,1,320.73715
1,1,310.5637
1,0,616.2248
2,1,440.47208
1,1,463.429
1,0,269.37402
2,1,248.90857
3,0,590.5437
1,1,545.2167
1,1,522.5108
2,0,340.3482
2,0,476.08264
0,1,440.02646
3,1,488.69785
1,0,339.8878
0,1,288.11008
3,1,501.60355
2,1,467.26447
2,1,466.48013
2,1,461.29556
3,1,453.82333
2,0,322.28433
0,0,563.8655
0,1,278.13995
2,1,445.77136
0,0,317.02264
2,1,466.5791
2,1,436.46088
1,0,510.68683
2,0,484.0622
2,1,591.9491
1,1,608.303
0,1,377.31097
2,1,456.90643
1,0,597.12006
2,1,428.08102
3,1,455.23233
2,1,455.92963
1,1,542.0429
1,1,494.08667
1,1,346.60718
0,1,308.13525
2,0,592.7698
2,1,464.20386
0,0,559.4521
0,1,339.33456
2,0,585.7875
3,1,448.21198
2,0,442.43802
1,0,588.9377
0,1,594.4449
2,1,563.1792
2,0,508.5374
3,1,495.95676
2,1,532.73645
0,0,572.6141
3,1,406.78723
2,1,473.30728
1,0,263.3828
2,1,534.56726
2,1,574.5258
0,1,242.8956
3,1,448.3031
1,0,208.09009
0,1,574.53864
0,1,448.73865
2,1,424.4154
3,1,519.6726
0,0,384.20728
3,0,461.1581
2,1,480.9714
1,0,473.5239
3,1,444.30154
2,0,628.62695
1,1,570.07983
0,0,338.61536
1,1,284.57626
2,0,615.7627
1,0,313.39673
1,1,490.94498
0,0,542.4021
2,0,512.63336
3,1,452.50726
2,0,451.12894
2,0,463.33575
0,0,476.89795
0,1,504.06174
2,0,355.0711
3,1,478.0885
2,1,501.9651
1,0,552.2507
0,0,615.8341
2,1,488.1482
0,0,577.98676
0,1,466.1231
2,1,506.0774
2,1,410.05835
1,1,577.6069
3,1,433.80435
2,0,562.57776
2,0,558.635
3,1,484.7403
1,0,289.95547
3,1,440.9268
1,1,479.61856
0,1,415.484
2,1,324.69458
0,0,560.2196
0,1,314.54895
0,0,516.8883
3,1,474.31433
1,0,267.08957
2,0,318.37704
2,1,436.5501
3,1,248.5394
3,1,423.63947
2,1,489.43378
0,1,324.13818
0,0,285.21323
1,1,316.39157
0,1,544.70544
2,0,471.95074
0,1,557.0537
2,1,442.39102
2,1,450.78433
2,1,511.96384
0,1,619.2569
3,0,575.27484
1,0,583.6323
2,1,593.1914
2,0,544.19165
2,1,518.8984
2,1,290.1866
3,1,517.9642
3,1,459.27988
1,0,473.59842
0,1,274.0304
3,0,322.42612
0,1,311.89355
2,1,303.692
0,1,278.17868
1,0,304.91336
0,0,577.1665
1,0,340.21472
3,1,489.06622
1,0,580.1343
0,1,295.77505
1,0,509.88983
0,0,588.09894
1,1,524.4538
0,1,264.77197
0,1,301.48584
1,1,307.6561
0,1,543.4713
2,1,520.8368
1,1,326.7725
0,0,583.8889
2,1,499.1264
1,0,302.29492
0,1,616.8243
1,1,438.53012
1,1,541.7298
1,0,408.8261
2,1,440.21164
0,1,312.54138
0,1,429.36823
1,1,271.9961
0,0,617.3656
1,1,315.36252
1,0,554.62646
1,0,343.47968
0,1,577.18353
3,1,426.93265
2,1,537.9967
2,1,270.92746
0,1,321.60294
1,0,601.22797
1,0,610.6965
0,0,266.99658
1,0,337.0311
1,1,308.6324
0,1,502.62656
0,0,471.57465
1,1,210.91483
0,1,332.30606
3,1,406.35532
2,0,528.8655
2,1,492.1792
1,1,362.32187
1,1,417.4132
2,1,479.9925
3,1,449.1731
3,0,429.4229
2,1,594.5
1,1,308.4094
2,1,453.53174
0,1,599.06226
0,0,592.92255
2,0,567.8765
1,1,552.16455
2,1,314.8341
3,1,468.74048
1,0,582.12866
0,0,507.04626
0,0,242.77266
1,1,241.87685
1,1,595.97705
0,1,533.0214
0,1,343.37805
2,1,563.8437
1,0,604.5971
3,1,437.85797
2,0,520.14453
3,1,467.1008
2,0,627.10986
0,1,552.80054
0,1,543.4633
0,0,531.20337
1,0,591.8651
3,1,466.73087
2,1,432.73965
1,1,308.09583
0,0,332.06488
0,0,580.2341
0,0,286.93686
0,0,237.02856
2,1,307.84167
2,1,576.19977
3,0,215.81285
1,1,321.9735
0,0,302.13297
1,0,211.45331
0,0,376.2054
0,0,601.67645
3,1,563.1826
0,1,541.29065
0,1,579.1858
2,0,457.444
0,0,561.7788
0,0,386.78314
0,0,592.88
3,1,277.56033
1,1,456.3881
1,1,299.33356
3,0,502.41632
3,1,472.8189
1,1,262.53394
3,1,472.61874
1,1,234.60199
2,0,618.0331
3,1,484.83426
0,0,240.99033
2,1,531.4505
2,1,457.29523
2,1,331.94025
2,1,442.67703
0,1,341.26526
1,1,448.9227
2,1,460.92474
0,1,555.55255
2,1,413.095
0,0,596.5815
0,0,266.48856
0,1,569.6723
2,0,537.6039
1,0,261.52463
3,1,465.55585
2,1,409.98767
0,0,590.9887
3,1,475.93863
1,1,261.70227
1,0,343.68762
1,1,580.3965
1,1,253.42503
1,1,347.7232
0,0,567.4234
1,0,361.25342
2,0,451.54636
0,1,397.22766
2,1,601.3763
3,1,440.03812
1,1,567.29504
2,0,554.89246
0,0,370.35352
3,1,454.46823
0,1,307.3674
3,1,488.5324
1,1,445.26346
1,0,245.42839
0,1,568.4117
2,1,405.16202
0,0,255.7567
1,1,318.45746
1,0,448.3927
2,0,572.21924
2,1,478.5454
0,0,578.4227
1,0,563.8122
3,1,480.39746
3,1,469.08
1,1,283.1081
1,0,360.57074
1,0,576.6456
0,0,600.829
0,1,593.8973
1,1,279.43604
3,1,445.344
0,1,311.83725
0,0,611.1505
2,1,523.5489
3,1,450.23492
0,0,305.7035
3,1,474.10718
0,1,601.55237
3,1,477.94916
3,1,440.29596
3,0,306.6661
2,1,489.27563
0,1,618.5121
2,1,412.51312
1,1,281.9308
1,0,555.2508
1,1,284.9579
1,0,300.96686
2,1,458.33713
1,1,463.5049
2,0,465.84778
1,1,253.36057
2,1,469.27417
2,1,443.87405
1,1,510.19092
1,0,301.7278
3,1,437.33334
3,1,576.93
2,1,557.52856
3,1,498.635
0,1,282.72742
2,1,497.2297
2,1,530.00806
2,1,317.88013
3,1,511.09146
0,1,528.09894
3,1,441.40042
3,1,464.17505
0,1,511.32028
2,1,294.0833
2,1,484.437
0,0,607.47394
2,1,624.80774
2,1,305.28497
0,0,573.56354
0,1,590.4255
3,1,461.87903
2,0,598.7842
1,1,589.43036
0,0,315.21484
0,0,594.9279
0,0,578.4275
3,1,449.57053
2,1,533.9943
1,1,414.75232
3,1,489.24786
2,0,424.6507
2,1,497.87668
1,0,305.12225
3,1,438.62152
0,0,304.2559
0,1,247.05098
0,0,576.14514
2,1,437.9994
2,1,313.3146
3,1,441.57382
1,1,291.19107
3,1,446.86176
2,1,551.2215
2,0,590.61993
1,1,269.31866
3,1,513.7845
2,0,555.91815
0,0,491.0731
3,1,478.41357
2,1,490.35107
2,1,479.85474
2,1,528.5762
3,1,441.46295
0,1,354.92215
1,0,608.54724
0,0,574.4865
2,1,511.87994
3,1,471.92413
3,1,471.83347
3,1,476.37076
3,1,466.43463
2,1,473.62866
2,1,540.8132
2,1,440.63885
3,1,474.5804
1,0,607.50543
3,1,474.57437
2,1,447.207
2,1,416.02103
2,1,447.33978
2,1,472.10028
0,0,530.7888
2,1,452.7999
0,1,523.58527
2,1,565.47705
0,1,504.79364
3,1,443.55695
2,1,454.22916
3,1,438.16498
0,0,275.66507
3,1,435.2329
0,0,303.989
2,1,478.31006
0,1,447.70303
2,1,421.43698
0,0,551.1909
0,1,299.4704
3,1,452.42062
0,0,321.2854
3,1,534.36847
2,1,340.80963
2,1,538.99554
0,1,306.59302
0,0,600.7718
0,0,571.04474
1,1,675.2742
1,1,449.24847
1,1,523.9181
2,1,279.61905
2,0,300.40643
2,0,461.63483
1,1,505.34293
3,1,540.9204
1,1,542.3001
1,0,570.04834
1,1,498.53107
0,1,308.18237
2,1,481.01855
2,1,478.9559
1,0,598.63654
0,0,284.83658
0,1,221.15378
1,1,539.54004
1,1,440.8286
3,1,463.64435
2,1,567.71326
0,1,421.77197
2,1,525.93463
2,1,492.836
3,1,417.05362
0,1,596.4765
3,0,585.3195
1,1,432.06842
2,0,319.23535
1,1,479.68106
1,1,559.07043
2,1,444.2965
3,1,593.0868
2,1,505.48422
1,1,490.88608
2,1,456.88776
1,1,536.621
3,1,498.0073
1,0,582.2059
2,1,464.3571
2,0,444.54486
1,0,307.27335
0,1,473.6173
0,1,316.9106
0,0,542.43536
2,1,498.01584
0,1,451.5146
2,1,425.4036
0,1,589.7717
3,1,491.45523
0,1,446.95657
1,1,579.6393
1,0,337.03207
1,1,282.05316
2,1,474.3067
0,0,587.08136
0,0,343.28668
1,0,595.87274
1,0,572.5958
3,0,470.0526
1,1,290.49686
1,1,561.80804
3,1,449.62335
2,1,431.3964
1,1,462.8005
0,0,545.2664
2,1,599.58307
0,0,590.1743
1,1,300.64548
1,0,306.90875
2,1,294.25116
2,1,590.02954
2,0,330.59033
1,0,578.0352
1,1,575.8216
3,1,452.42044
1,1,556.84845
2,0,460.25104
1,1,533.3838
2,1,287.9973
1,0,580.1506
1,1,483.86188
2,0,613.28467
2,1,492.96985
1,0,609.822
1,1,519.76575
1,0,245.19852
2,0,284.47632
3,1,351.56897
2,0,541.8118
1,0,583.933
1,0,231.33002
2,0,286.1285
1,1,356.0319
2,1,436.35205
3,1,452.89645
2,1,477.30234
0,1,309.50723
0,1,465.77386
3,1,478.03003
1,0,555.38525
0,0,331.22974
2,0,497.88425
3,1,447.73636
1,0,564.1754
3,1,456.50018
0,1,605.1948
0,1,276.24365
2,1,444.86798
2,1,460.42722
0,1,414.23138
1,0,589.4237
1,1,452.29254
3,1,475.05927
0,1,320.3123
2,1,437.58032
1,1,272.69513
1,1,575.98193
3,1,531.6707
2,1,501.97678
2,0,483.11047
2,1,315.4784
0,0,286.67633
2,1,320.8358
1,1,579.7387
0,1,587.90967
2,1,276.34106
0,0,271.09805
0,1,483.92194
1,0,494.84442
0,1,338.01172
0,0,598.16626
0,1,592.28595
2,1,468.19272
0,1,278.6036
0,1,507.7829
1,0,548.2119
0,0,572.4796
0,0,328.04434
1,1,597.8542
3,0,522.68726
2,1,449.48376
3,1,468.98087
1,0,594.7664
2,0,523.22
0,0,589.54486
3,1,282.1772
0,1,258.27313
0,1,284.35147
1,0,223.43588
2,1,495.852
1,1,433.67407
2,1,465.62036
2,1,431.37567
1,0,472.46494
2,1,525.2885
1,0,293.62003
1,0,577.94305
1,1,520.9035
2,1,464.9566
3,1,447.4797
3,1,476.43365
1,1,339.33978
1,1,477.63657
1,1,554.9077
1,0,577.56
3,1,491.72754
1,0,589.80646
1,1,600.76843
2,1,556.9978
2,0,251.8034
3,1,443.73987
1,1,524.2334
1,1,497.36624
0,1,596.6178
1,1,581.97876
3,1,480.06427
2,1,483.56747
3,1,426.5524
3,1,444.26657
0,0,624.0751
2,1,447.1528
1,0,591.4668
3,1,477.64166
1,1,261.15726
0,1,330.7931
0,0,523.6947
1,0,549.3787
2,1,452.4452
3,1,482.50446
0,1,340.4769
3,1,473.12027
1,1,292.06094
3,1,483.14484
0,1,598.6216
0,1,583.4099
1,0,590.83167
3,1,455.8791
2,1,508.8285
1,1,304.12552
0,0,353.62146
3,1,470.20905
3,1,646.98804
0,0,580.7218
2,1,583.00574
3,0,586.6508
1,1,489.71997
0,1,541.49054
1,1,538.883
2,1,460.76346
3,1,299.44528
1,1,457.73566
2,0,527.41986
1,0,551.8675
3,0,438.8195
0,1,481.33902
2,1,484.81766
1,1,383.14667
2,1,504.9623
2,0,564.03864
3,1,459.4505
0,0,527.3456
0,1,361.58124
2,1,487.50735
3,1,456.34546
1,1,607.0975
3,1,494.451
2,1,531.93207
2,1,443.367
3,1,504.38785
0,1,575.2722
2,1,521.2797
1,0,613.0244
0,0,303.18607
0,0,434.8303
3,0,426.69604
1,0,231.25427
3,1,456.11545
1,1,449.04602
2,1,462.91403
0,1,363.5799
1,1,310.6653
3,1,448.17004
0,0,270.80508
3,1,429.99026
1,1,318.90826
3,1,463.62183
2,1,480.42493
1,0,604.43274
0,1,473.76834
0,0,323.1041
2,1,548.8048
2,1,239.2555
0,1,604.9521
2,1,490.06232
1,1,301.4551
0,1,323.5338
2,1,437.7258
0,0,298.81787
2,1,472.8603
0,1,236.99754
0,1,479.45535
0,1,461.88007
1,1,305.25983
0,1,333.20367
3,1,462.53888
0,1,463.5911
2,0,312.8774
2,1,348.73416
2,1,564.16595
0,1,251.21455
3,1,467.63416
1,1,311.57568
1,0,308.6432
2,1,462.82083
3,1,598.25415
1,0,601.7495
3,1,470.49734
2,1,487.99088
1,0,564.8849
2,1,484.07883
1,0,522.55225
2,1,278.48724
0,0,593.74896
2,1,249.98819
1,1,320.0666
3,1,545.3791
1,0,354.94656
0,0,320.2094
2,1,449.2013
0,1,505.7608
1,1,592.2774
1,1,292.83942
0,0,313.24057
3,1,470.75873
3,1,484.66946
0,0,275.7111
0,0,501.58423
2,1,283.34164
2,1,478.44107
3,1,490.7256
3,1,454.5743
1,0,268.83646
1,0,568.0918
1,1,575.81104
2,1,448.36203
0,0,328.19882
0,0,594.47833
1,0,594.472
0,1,495.7688
1,1,569.5209
1,1,431.1692
2,1,335.56497
0,0,554.8724
2,0,473.6123
1,0,558.61163
1,0,532.86523
3,1,475.31976
2,1,487.0722
1,0,632.15717
2,1,468.9083
2,0,322.354
1,1,288.81595
1,0,610.35223
3,1,513.7292
0,0,585.1418
1,1,320.66183
2,0,434.24188
0,1,587.8772
0,1,510.3636
2,1,477.91586
1,1,356.17545
2,1,580.2298
0,0,598.31445
1,0,286.41476
2,1,431.66748
0,1,276.72748
2,1,465.46542
0,1,611.6216
1,1,579.72174
2,1,475.7405
2,1,454.409
2,1,481.44708
3,0,437.12164
0,0,589.71136
1,0,472.41968
2,1,546.85504
2,1,525.42145
3,1,517.08307
0,1,476.46198
2,1,457.86935
2,1,422.1897
2,1,316.9872
0,1,451.5456
3,1,446.24
0,1,605.6111
2,1,300.69745
1,0,292.2593
2,1,572.04785
0,0,552.44995
0,0,346.85132
3,1,494.98843
2,1,429.31335
3,0,443.57532
0,1,436.29367
1,0,581.3849
3,0,333.17825
0,1,464.9516
0,1,495.21588
0,0,581.1643
1,0,591.24756
2,1,490.99902
0,1,506.8825
0,0,596.67725
2,1,486.41193
3,1,542.66235
3,1,469.84543
0,1,289.1892
1,0,585.9594
2,0,560.3499
1,1,562.9327
1,1,300.5333
3,1,537.30286
0,1,454.60135
1,1,333.41214
2,0,559.92926
1,0,475.26324
3,1,471.8171
1,0,591.18225
2,1,620.5773
3,1,436.01846
2,0,600.376
0,1,541.43195
3,1,447.96222
1,0,312.97653
1,1,328.46347
2,1,278.23535
0,0,580.0888
0,0,564.42285
1,1,414.22577
2,1,525.4194
3,1,442.13776
3,1,452.41367
1,1,267.38226
2,1,450.4714
0,1,280.77667
3,1,453.40512
2,0,317.87854
2,1,235.10356
1,1,280.55774
0,0,582.5111
3,1,481.62775
3,1,455.7006
0,1,285.30725
2,1,452.49405
0,0,515.6477
3,1,476.41452
3,0,470.41403
2,1,594.31134
2,0,491.5847
1,0,301.71988
1,1,298.2267
0,0,605.2296
2,1,539.96075
2,1,601.6303
0,0,544.3858
0,0,589.03296
1,0,575.2318
1,1,500.0034
1,1,613.8235
2,1,481.9181
0,0,322.12787
0,0,316.5339
2,1,466.11584
2,1,415.4791
1,1,313.93076
1,1,270.56104
3,1,440.00525
3,1,514.8556
3,0,595.9896
1,1,287.62076
3,1,428.23325
0,1,289.06116
0,0,258.6155
3,1,478.68002
2,1,439.30313
3,1,448.0271
0,0,332.0266
1,1,586.371
1,0,516.2801
0,1,450.58417
2,1,506.21533
2,1,451.8458
0,0,565.66785
2,0,593.01373
0,0,305.26608
3,1,437.47977
1,0,592.7823
3,0,455.74393
1,1,565.3165
2,1,314.74997
1,1,482.3563
0,1,576.0107
0,0,553.8092
3,1,487.06976
3,0,591.8335
1,0,443.77005
2,1,480.95023
2,0,583.32764
0,1,496.8643
0,1,530.8905
1,1,552.29816
3,1,486.59537
2,0,309.84512
3,1,436.41364
2,1,493.711
1,1,244.48163
3,1,459.0554
1,1,444.88806
1,0,541.28265
1,0,580.3218
0,1,245.92795
0,1,565.99146
2,0,294.46548
1,1,538.3011
1,1,566.6973
3,1,424.4964
2,1,449.47485
2,1,472.68228
1,1,259.78818
2,0,617.7493
1,1,328.13452
1,0,604.7273
0,0,604.8706
2,1,476.60706
0,0,298.5048
3,1,445.40433
0,0,608.74585
1,1,496.1001
3,1,460.05
3,1,457.77362
2,1,401.59793
1,1,487.79095
3,0,302.2701
0,1,311.52277
3,1,428.71826
1,1,324.7495
3,1,604.27094
1,1,334.93732
2,1,457.8984
0,1,228.78326
1,0,574.9324
0,0,619.3495
2,1,509.38507
1,0,545.3343
0,0,570.04083
3,1,490.35574
1,0,349.63467
1,1,468.926
1,0,584.80054
2,1,488.65887
2,0,282.89136
2,1,584.9908
0,0,461.41556
3,0,429.1523
2,1,475.96115
3,0,489.29916
2,1,597.2869
2,0,582.9808
1,1,430.88605
2,1,477.80933
2,1,588.7639
0,1,326.7621
1,1,296.79694
2,1,509.09473
0,1,364.92432
0,1,582.1625
0,1,272.75522
3,1,435.7061
2,1,498.0006
1,0,600.40045
0,0,288.35535
1,1,289.773
2,1,499.52664
2,1,590.2867
1,1,462.67917
2,0,543.3978
0,1,250.79659
0,1,280.18466
2,0,331.48743
0,0,583.01306
0,1,490.8699
3,1,451.9469
0,1,499.24792
3,1,429.11905
0,0,607.7808
2,0,201.75645
3,1,463.3114
1,0,292.82553
0,0,583.89764
1,1,571.22736
0,1,594.26337
3,0,470.5578
1,0,252.47107
0,0,581.2391
0,1,436.42017
0,1,335.41116
1,0,565.29755
1,1,580.13074
3,1,323.85596
2,1,494.65454
2,1,500.8829
1,0,510.23907
0,1,282.61395
0,0,596.7437
0,0,603.8314
0,1,453.5969
2,1,457.71994
0,1,261.07077
3,0,516.482
0,0,308.994
0,1,304.6339
3,0,449.64645
0,0,577.6488
3,1,441.1423
2,1,459.0478
3,1,438.14084
0,1,460.68747
0,0,316.13525
0,0,603.69086
0,0,540.57446
2,1,481.9692
3,1,443.17676
1,1,503.36057
1,1,461.56537
0,0,612.437
2,1,487.53647
2,1,445.92447
2,0,416.29156
3,1,400.28638
2,1,499.47052
0,0,453.8081
2,1,463.34073
1,1,564.50696
0,0,448.7595
2,1,479.83533
1,1,278.48788
0,1,557.92834
1,0,623.3602
3,1,484.6983
1,0,307.25848
0,1,340.03336
3,1,494.49475
2,1,477.77472
0,1,310.51154
2,1,583.3629
2,1,558.5505
2,1,461.33203
0,1,260.37396
1,1,295.03058
0,1,596.32544
1,1,463.59833
1,1,303.30603
2,1,441.33664
1,1,495.2075
3,1,437.0063
2,1,470.0139
0,1,612.822
1,1,555.6624
2,1,451.60492
1,1,535.2685
1,0,468.1526
1,0,577.1414
3,1,411.0346
2,1,502.1873
1,0,445.6975
1,0,260.8071
1,1,601.6125
1,0,235.49538
2,0,591.6356
2,1,448.691
1,0,302.80823
3,1,413.99042
3,1,565.1947
3,1,474.66028
0,0,549.55615
1,0,551.8272
1,1,608.6206
3,1,550.13165
0,1,582.6
2,1,443.5423
2,1,545.3907
2,0,595.7198
3,1,456.0251
1,0,584.08453
2,1,549.10486
1,1,306.5015
1,1,264.80386
1,1,538.0196
0,0,577.6509
1,1,549.41504
2,0,429.3849
1,0,588.1291
3,1,481.72845
1,1,538.95056
3,1,462.39185
0,0,341.51044
3,1,459.90875
3,1,444.81223
3,1,273.4094
2,0,442.02554
2,0,579.4188
0,1,535.0211
2,1,475.60748
1,0,560.46094
3,1,481.37964
3,1,507.25916
1,0,450.1456
3,1,430.2583
0,1,338.32782
1,1,210.55783
2,1,279.70438
0,1,567.0172
0,0,586.89374
0,1,326.85846
1,1,479.3413
0,0,531.8813
1,0,319.7969
0,1,593.4937
0,1,521.87585
1,1,301.3474
1,1,480.36856
0,1,339.0712
3,1,485.84827
1,1,469.06393
1,1,459.9384
1,1,521.6765
0,1,478.70865
0,1,293.3181
3,1,591.6501
1,1,279.10373
2,1,510.52835
1,1,453.88293
1,0,387.02374
1,0,592.5909
0,1,564.8089
3,1,448.8738
3,1,573.1357
0,1,274.95633
2,1,423.45288
1,1,542.8482
0,1,567.2814
0,1,539.772
2,1,451.62454
3,1,450.5882
1,1,265.92322
2,1,445.52365
2,1,457.38586
2,1,586.0008
0,1,485.9963
0,1,461.27325
1,1,538.13947
2,1,299.6001
2,1,470.51385
3,1,499.04044
1,0,283.04108
2,1,507.64038
1,1,540.9599
2,1,508.19553
1,1,318.53064
3,1,499.26297
3,1,467.7455
2,1,472.68082
2,0,576.0192
0,1,341.99756
2,1,474.1994
1,0,296.9586
0,0,538.54144
2,1,364.8974
2,1,624.7721
0,0,306.39215
2,1,295.12872
1,1,483.08838
2,1,553.4056
1,1,255.1756
3,1,465.4373
0,0,559.2427
0,0,304.51273
3,1,521.37994
3,1,466.20343
1,0,325.56537
1,1,424.46414
0,1,320.33356
1,0,574.2181
0,1,507.71622
0,1,564.1768
2,1,490.62512
1,0,552.97614
3,1,460.0083
3,1,471.8722
2,1,561.0104
1,1,313.57077
0,1,556.6915
3,0,477.83826
0,0,347.68823
1,1,472.22296
2,1,501.33783
2,1,519.3697
0,0,316.63123
0,0,554.70905
2,1,312.45752
1,0,347.0904
1,0,515.6915
3,1,444.32324
2,1,451.43903
1,1,298.76266
2,1,413.9549
3,1,459.5404
0,0,596.49725
1,1,582.3775
1,0,557.6136
2,1,304.3198
0,1,520.3861
1,1,494.7374
2,1,589.6185
3,1,425.95883
0,1,563.3464
2,1,440.5067
2,1,422.58273
2,0,605.6828
2,1,455.01764
0,1,301.9697
0,1,472.9059
3,0,467.33932
3,1,342.75455
2,1,471.4403
2,1,498.6896
0,1,548.6804
2,1,473.9324
1,1,490.68265
0,0,291.69357
0,1,568.55225
1,0,608.5256
3,1,427.22385
0,1,344.05304
0,1,290.62466
2,1,270.13028
0,1,555.1277
1,1,491.70038
0,1,315.07703
2,1,473.68988
0,0,572.05
2,1,540.84534
0,0,573.2577
2,1,449.4332
2,0,497.60397
0,1,502.38028
1,0,320.1838
0,0,249.0934
1,0,567.5195
1,0,508.13385
0,1,474.0653
0,0,596.42737
3,1,437.8746
1,0,279.7112
3,1,375.72656
1,1,463.3617
2,1,421.06332
0,0,490.30698
1,1,247.23013
0,1,438.99118
1,1,524.2788
0,1,471.82147
2,1,434.92545
3,0,564.27783
1,0,545.61066
1,1,461.7543
1,1,305.88864
1,1,330.4105
0,0,562.2783
1,1,504.45288
1,1,545.92395
3,0,367.9371
3,1,489.16858
0,1,500.71225
2,1,215.58316
3,1,463.334
0,0,582.5137
0,0,282.32867
1,1,437.7684
2,1,425.8187
1,1,495.8118
0,0,369.90073
0,1,304.06683
1,1,515.957
0,1,303.5537
0,1,566.58606
1,1,545.50446
1,1,463.94046
0,1,312.0142
0,1,273.4389
1,0,314.64557
2,0,453.63965
0,1,450.09546
2,0,576.94434
2,1,445.3447
0,1,461.85117
3,1,478.2405
1,0,290.95804
2,0,535.065
1,1,601.1997
2,0,615.7575
1,1,296.69897
1,0,576.3835
2,0,501.9652
2,1,481.1803
2,0,468.81235
0,1,277.5874
2,1,297.09708
2,0,284.95203
3,1,464.18875
1,1,264.77402
2,1,266.4956
2,1,461.8074
0,1,487.68735
3,1,471.2015
0,0,587.7832
3,0,585.3251
1,1,318.3831
0,0,344.31577
2,1,273.363
1,0,553.1725
0,0,606.0584
1,1,459.7946
0,0,583.6061
2,1,445.80743
0,0,299.5775
0,1,302.07074
1,1,535.24866
0,0,567.8852
0,1,504.64655
2,1,571.13574
0,0,211.9073
1,1,282.50928
2,0,519.4573
0,1,421.6378
3,1,464.20184
3,1,476.4159
2,1,568.77826
2,1,579.3972
2,1,284.6191
3,1,456.04617
3,1,466.93167
3,0,475.0937
1,0,589.6366
2,1,340.61218
1,1,434.29886
1,1,638.9355
0,1,445.58835
1,1,331.82355
3,1,521.25507
0,0,328.5132
1,0,262.66394
1,1,532.1253
3,1,465.83142
2,1,541.10266
0,1,541.99194
0,1,514.5794
2,1,451.45523
3,1,487.60345
1,0,264.9574
1,1,288.90652
2,0,592.52985
0,0,461.35965
2,1,586.8167
1,1,265.30347
3,1,533.25024
1,1,298.78702
3,1,464.4823
2,1,512.8842
1,0,596.97375
0,1,592.2665
1,1,597.2127
0,0,311.73206
1,1,447.47833
1,1,337.16483
2,0,301.36417
0,1,385.75317
3,1,472.63654
1,1,502.2375
2,1,413.3387
3,1,470.0774
1,0,473.71844
2,0,483.53632
0,0,563.3988
1,1,260.9152
0,1,342.28156
1,0,296.3492
